price,price_per_sqft,bhk,total_sqft,floor_num,location
310000.0,8318,4,3727,7,"sankalp grace 3, shilaj gurugram"
296000.0,7551,4,3920,7,"sankalp grace 3, shilaj gurugram"
294000.0,7500,4,3920,5,"sankalp grace 3, shilaj gurugram"
283000.0,7200,4,1733,5,"sankalp grace 3, shilaj gurugram"
310000.0,8318,4,3727,5,"sankalp grace 3, shilaj gurugram"
310000.0,8318,4,2236,6,"sankalp grace 3, shilaj gurugram"
268000.0,7191,4,3727,7,"sankalp grace 3, shilaj gurugram"
282000.0,7200,4,2170,9,"sankalp grace 3, shilaj gurugram"
3000000.0,3236,2,927,3,saraspur gurugram
3500000.0,3472,2,1008,3,saraspur gurugram
2000000.0,3968,1,504,4,saraspur gurugram
2600000.0,4000,1,650,11,sardar patel ring road gurugram
4500000.0,2778,3,1620,11,sardar patel ring road gurugram
4500000.0,3333,3,1350,12,sardar patel ring road gurugram
5300000.0,4649,2,1140,5,sardar patel ring road gurugram
8350000.0,4770,3,912,7,sardar patel ring road gurugram
8700000.0,5091,3,1125,0,sardar patel ring road gurugram
7500000.0,3989,3,1316,0,sardar patel ring road gurugram
8200000.0,5467,3,1500,7,sardar patel ring road gurugram
5800000.0,5137,2,1129,10,sardar patel ring road gurugram
170000.0,6576,4,1809,0,sardar patel ring road gurugram
115000.0,5897,3,1950,8,sardar patel ring road gurugram
134000.0,6537,3,1435,0,sardar patel ring road gurugram
2500000.0,3650,1,550,2,sarkhej gurugram
3600000.0,3478,2,1035,4,sarkhej gurugram
2400000.0,3715,1,646,2,sarkhej gurugram
3400000.0,4250,2,800,8,sarkhej gurugram
2500000.0,3247,1,770,9,sarkhej gurugram
3500000.0,3391,2,1032,4,sarkhej gurugram
2500000.0,3125,1,560,0,sarkhej gandhinagar highway gurugram
3150000.0,4846,1,455,0,sarkhej gandhinagar highway gurugram
9800000.0,5444,3,1260,0,sarkhej gandhinagar highway gurugram
8400000.0,5214,3,1127,0,sarkhej gandhinagar highway gurugram
7000000.0,5385,2,1300,3,sarkhej gandhinagar highway gurugram
7200000.0,5538,2,910,0,sarkhej gandhinagar highway gurugram
6500000.0,4377,3,1485,6,sarkhej gandhinagar highway gurugram
148000.0,7150,3,1449,0,sarkhej gandhinagar highway gurugram
125000.0,6579,3,1900,4,sarkhej gandhinagar highway gurugram
348000.0,8000,4,3045,0,sarkhej gandhinagar highway gurugram
330000.0,5444,5,6075,7,sarkhej gandhinagar highway gurugram
626000.0,11500,4,3106,7,sarkhej gandhinagar highway gurugram
547000.0,10393,4,5265,16,sarkhej gandhinagar highway gurugram
5000000.0,4167,2,1200,4,satellite gurugram
5100000.0,5667,1,855,0,satellite gurugram
6800000.0,6996,2,882,4,satellite gurugram
6800000.0,6570,2,1035,6,satellite gurugram
7500000.0,5119,3,1165,2,satellite gurugram
6500000.0,7081,2,918,4,satellite gurugram
6500000.0,4514,3,1440,7,satellite gurugram
5300000.0,4061,2,1305,0,satellite gurugram
5700000.0,5758,2,990,3,satellite gurugram
7500000.0,7788,2,963,4,satellite gurugram
6000000.0,5797,2,1035,1,satellite gurugram
9000000.0,6667,3,1350,3,satellite gurugram
111000.0,7475,3,1485,5,satellite gurugram
130000.0,6500,4,2000,1,satellite gurugram
226000.0,7200,4,3150,5,satellite gurugram
250000.0,8333,3,2100,0,satellite gurugram
110000.0,6984,3,1260,3,satellite gurugram
135000.0,4545,4,2970,2,satellite gurugram
105000.0,6604,3,1590,8,satellite gurugram
105000.0,6863,3,1440,2,satellite gurugram
117000.0,6324,3,1850,7,satellite gurugram
150000.0,8052,4,1863,7,satellite gurugram
135000.0,5510,4,2450,5,satellite gurugram
130000.0,6280,4,2000,9,satellite gurugram
211000.0,6756,3,3123,1,satellite gurugram
105000.0,6364,3,1400,3,satellite gurugram
225000.0,4762,5,3307,0,satellite gurugram
178000.0,7495,3,2375,5,satellite gurugram
400000.0,9259,4,2300,0,satellite gurugram
350000.0,7922,4,4418,3,satellite gurugram
283000.0,7000,4,2227,7,satellite gurugram
300000.0,7895,4,2090,11,satellite gurugram
330000.0,9649,4,3419,5,satellite gurugram
315000.0,7832,4,4022,2,satellite gurugram
266000.0,6425,4,2277,4,satellite gurugram
367000.0,7500,4,2842,14,satellite gurugram
325000.0,6500,4,5000,20,satellite gurugram
292000.0,6500,4,4500,12,satellite gurugram
326000.0,8000,4,2460,8,satellite gurugram
260000.0,6500,4,4000,21,satellite gurugram
325000.0,7729,4,4205,0,satellite gurugram
285000.0,7500,4,2204,12,satellite gurugram
278000.0,9032,4,1754,1,satellite gurugram
296000.0,7000,4,2330,16,"satyamev luxor, ambli gurugram"
279000.0,6600,4,2326,4,"satyamev luxor, ambli gurugram"
287000.0,6800,4,2326,10,"satyamev luxor, ambli gurugram"
287000.0,6800,4,2326,9,"satyamev luxor, ambli gurugram"
287000.0,6800,4,4230,23,"satyamev luxor, ambli gurugram"
275000.0,6501,4,2326,7,"satyamev luxor, ambli gurugram"
280000.0,6619,4,2538,17,"satyamev luxor, ambli gurugram"
287000.0,6800,4,2243,15,"satyamev luxor, ambli gurugram"
287000.0,6800,4,4230,10,"satyamev luxor, ambli gurugram"
287000.0,6785,4,2327,5,"satyamev luxor, ambli gurugram"
291000.0,6900,4,2326,4,"satyamev luxor, ambli gurugram"
270000.0,6383,4,4230,11,"satyamev luxor, ambli gurugram"
270000.0,6383,4,4230,12,"satyamev luxor, ambli gurugram"
287000.0,6785,4,4230,12,"satyamev luxor, ambli gurugram"
287000.0,6800,4,2326,11,"satyamev luxor, ambli gurugram"
350000.0,8274,4,2325,11,"satyamev luxor, ambli gurugram"
287000.0,6800,4,2453,20,"satyamev luxor, ambli gurugram"
510000.0,7391,5,6900,15,"satyamev luxor, ambli gurugram"
4800000.0,4211,3,1140,7,"saujanya ii, khokhra gurugram"
5000000.0,4386,3,1140,0,"saujanya ii, khokhra gurugram"
5500000.0,4825,3,1140,11,"saujanya ii, khokhra gurugram"
3500000.0,3314,2,607,5,"saujanya, khokhra gurugram"
3600000.0,3409,3,1056,1,"saujanya, khokhra gurugram"
4200000.0,3977,2,700,7,"saujanya, khokhra gurugram"
5000000.0,4735,2,607,8,"saujanya, khokhra gurugram"
4500000.0,4261,3,1056,5,"saujanya, khokhra gurugram"
8000000.0,6349,2,882,3,science city gurugram
8000000.0,5387,3,1485,7,science city gurugram
9500000.0,7037,2,1350,2,science city gurugram
9000000.0,6757,2,801,1,science city gurugram
6000000.0,5128,2,1170,4,science city gurugram
145000.0,6111,3,1305,1,science city gurugram
213000.0,6000,4,1953,5,science city gurugram
155000.0,8401,3,1015,3,science city gurugram
167000.0,6362,3,2625,5,science city gurugram
181000.0,6667,3,1494,31,science city gurugram
164000.0,5778,3,1575,3,science city gurugram
256000.0,6667,4,3843,2,science city gurugram
135000.0,6667,3,2025,3,science city gurugram
190000.0,11176,3,1560,3,science city gurugram
175000.0,8566,3,2043,1,science city gurugram
151000.0,5593,3,1500,10,science city gurugram
105000.0,4321,2,2430,3,science city gurugram
180000.0,7353,3,1467,6,science city gurugram
153000.0,6111,3,1377,8,science city gurugram
257000.0,6000,4,2358,5,science city gurugram
166000.0,9176,3,1267,2,science city gurugram
251000.0,6656,4,2142,5,science city gurugram
177000.0,5300,4,1843,3,science city gurugram
138000.0,5778,3,1323,5,science city gurugram
141000.0,7089,3,1386,2,science city gurugram
215000.0,7920,3,1500,12,science city gurugram
140000.0,6564,3,1278,1,science city gurugram
200000.0,8818,3,1242,3,science city gurugram
180000.0,9524,3,1170,0,science city gurugram
244000.0,5833,4,2340,5,science city gurugram
282000.0,8821,4,1755,4,science city gurugram
420000.0,8408,4,4995,10,science city gurugram
275000.0,9110,4,1575,7,science city gurugram
265000.0,8067,4,3285,2,science city gurugram
280000.0,7320,4,2295,13,science city gurugram
374000.0,7200,4,5200,10,science city gurugram
270000.0,8824,4,1836,2,science city gurugram
342000.0,6500,4,2897,5,science city gurugram
275000.0,8899,4,1854,1,science city gurugram
365000.0,9772,4,2241,8,science city gurugram
260000.0,8598,4,1754,11,science city gurugram
345000.0,7953,4,2386,5,science city gurugram
275000.0,9094,4,1755,10,science city gurugram
370000.0,8327,4,4455,10,science city gurugram
375000.0,9735,4,2232,9,science city gurugram
280000.0,7071,3,3960,6,science city gurugram
270000.0,8795,4,1842,2,science city gurugram
370000.0,9906,4,2169,9,science city gurugram
275000.0,9094,4,1755,9,science city gurugram
276000.0,6273,4,2552,4,science city gurugram
282000.0,6401,4,2423,12,science city gurugram
360000.0,6000,5,3600,20,science city gurugram
275000.0,8371,4,2133,1,science city gurugram
370000.0,9906,4,2169,7,science city gurugram
350000.0,9371,4,2241,8,science city gurugram
340000.0,6301,5,2970,11,science city gurugram
337000.0,6250,4,2970,18,science city gurugram
290000.0,7690,4,2070,5,science city gurugram
275000.0,9094,4,1663,3,science city gurugram
340000.0,10950,4,1800,3,science city gurugram
266000.0,6196,4,2358,10,science city gurugram
280000.0,7320,4,2097,8,science city gurugram
540000.0,7194,8,7506,12,science city gurugram
460000.0,7200,5,6400,16,science city gurugram
6700000.0,4512,3,1039,0,"serenity sky, south bopal, bopal gurugram"
6800000.0,4579,3,1485,1,"serenity sky, south bopal, bopal gurugram"
6700000.0,4512,3,1485,10,"serenity sky, south bopal, bopal gurugram"
416000.0,9500,4,1975,2,"seventy, iscon ambli road gurugram"
416000.0,9500,4,2586,5,"seventy, iscon ambli road gurugram"
700000.0,11903,4,4151,11,"seventy, iscon ambli road gurugram"
475000.0,10857,4,2600,10,"seventy, iscon ambli road gurugram"
725000.0,12328,4,5881,0,"seventy, iscon ambli road gurugram"
640000.0,10883,4,3600,14,"seventy, iscon ambli road gurugram"
700000.0,11903,4,5881,3,"seventy, iscon ambli road gurugram"
700000.0,11903,4,3500,10,"seventy, iscon ambli road gurugram"
741000.0,12601,4,5881,12,"seventy, iscon ambli road gurugram"
504000.0,11500,4,2300,7,"seventy, iscon ambli road gurugram"
490000.00000000006,11177,4,2849,5,"seventy, iscon ambli road gurugram"
660000.0,11223,4,3410,8,"seventy, iscon ambli road gurugram"
600000.0,10202,4,5881,2,"seventy, iscon ambli road gurugram"
700000.0,11903,4,3500,3,"seventy, iscon ambli road gurugram"
482000.0,11000,4,2400,15,"seventy, iscon ambli road gurugram"
700000.0,11903,4,3456,7,"seventy, iscon ambli road gurugram"
9000000.0,6250,2,1440,4,shahibag gurugram
8000000.0,6584,3,1215,8,shahibag gurugram
8500000.0,6296,2,1350,2,shahibag gurugram
9500000.0,6810,2,1395,3,shahibag gurugram
6100000.0,6100,2,1000,7,shahibag gurugram
7000000.0,11667,1,600,1,shahibag gurugram
6500000.0,6019,2,1080,3,shahibag gurugram
128000.0,7688,3,1359,10,shahibag gurugram
150000.0,8681,3,1728,1,shahibag gurugram
137000.0,7354,3,1863,0,shahibag gurugram
150000.0,8824,3,1200,2,shahibag gurugram
370000.0,8937,4,4140,1,shahibag gurugram
270000.0,6538,4,2395,7,shahibag gurugram
8450000.0,4801,3,1760,5,"sharanya altura, shilaj gurugram"
8100000.0,4602,3,1760,6,"sharanya altura, shilaj gurugram"
9000000.0,5114,3,950,5,"sharanya altura, shilaj gurugram"
9680000.0,5500,3,968,6,"sharanya altura, shilaj gurugram"
8820000.0,4998,3,971,18,"sharanya altura, shilaj gurugram"
100000.0,5682,3,960,9,"sharanya altura, shilaj gurugram"
9800000.0,5552,3,1060,7,"sharanya altura, shilaj gurugram"
9000000.0,5099,3,1023,5,"sharanya altura, shilaj gurugram"
100000.0,5666,3,971,5,"sharanya altura, shilaj gurugram"
288000.0,8300,4,2000,5,"sharanya skyvue, thaltej gurugram"
306000.0,8800,4,2018,11,"sharanya skyvue, thaltej gurugram"
298000.0,8563,4,2020,5,"sharanya skyvue, thaltej gurugram"
330000.0,9483,4,3480,8,"sharanya skyvue, thaltej gurugram"
310000.0,8908,4,3480,8,"sharanya skyvue, thaltej gurugram"
280000.0,8023,4,2094,12,"sharanya skyvue, thaltej gurugram"
315000.0,9052,4,2000,7,"sharanya skyvue, thaltej gurugram"
299000.0,8592,4,2000,8,"sharanya skyvue, thaltej gurugram"
310000.0,8908,4,2000,12,"sharanya skyvue, thaltej gurugram"
278000.0,8000,4,2000,14,"sharanya skyvue, thaltej gurugram"
513000.0,9144,5,3366,16,"sharanya skyvue, thaltej gurugram"
4800000.0,4537,2,600,1,"shaunak apartments, sector 49 gurugram"
3600000.0,5014,1,396,4,"shaunak apartments, sector 49 gurugram"
5200000.0,4622,2,600,1,"shaunak apartments, sector 49 gurugram"
4000000.0,4175,2,958,5,"shaunak apartments, sector 49 gurugram"
5700000.0,5312,2,603,4,"shaunak apartments, sector 49 gurugram"
635000.0,9492,5,6690,10,"sheetal gharana, ambli gurugram"
600000.0,9449,5,6350,6,"sheetal gharana, ambli gurugram"
570000.0,9500,5,2422,5,"sheetal gharana, ambli gurugram"
570000.0,9500,5,3303,15,"sheetal gharana, ambli gurugram"
570000.0,9500,5,6000,10,"sheetal gharana, ambli gurugram"
628000.0,9400,5,3679,9,"sheetal gharana, ambli gurugram"
565000.0,9400,5,3308,9,"sheetal gharana, ambli gurugram"
635000.0,9500,5,3679,8,"sheetal gharana, ambli gurugram"
4790000.0,4350,2,610,9,shela gurugram
4440000.0,3700,2,680,5,shela gurugram
4300000.0,3909,2,1100,1,shela gurugram
5100000.0,4435,2,680,8,shela gurugram
3500000.0,4854,1,721,11,shela gurugram
8200000.0,4824,3,1700,10,shela gurugram
6830000.0,3900,3,968,11,shela gurugram
7740000.000000001,3250,3,2383,7,shela gurugram
6920000.0,4000,3,968,5,shela gurugram
6380000.0,3700,3,983,12,shela gurugram
8300000.0,4743,3,962,10,shela gurugram
5300000.0,4125,2,899,0,shela gurugram
6750000.0,3900,3,918,5,shela gurugram
5700000.0,4851,2,1175,12,shela gurugram
100000.0,5305,3,1885,5,shela gurugram
7950000.0,4676,3,1700,7,shela gurugram
8000000.0,5333,3,1500,8,shela gurugram
7000000.0,4334,3,1615,13,shela gurugram
6500000.0,4333,3,1500,0,shela gurugram
6350000.0,4219,3,1505,10,shela gurugram
5300000.0,4240,3,1250,9,shela gurugram
7200000.0,4056,2,1775,2,shela gurugram
132000.0,4000,4,1900,5,shela gurugram
120000.0,4100,4,1610,7,shela gurugram
142000.0,5200,3,1507,15,shela gurugram
170000.0,6543,3,1818,0,shela gurugram
112000.0,5091,3,1200,1,shela gurugram
195000.0,7403,3,2634,12,shela gurugram
145000.0,5894,4,1722,0,shela gurugram
110000.0,7333,3,1500,2,shela gurugram
190000.0,5307,3,3580,20,shela gurugram
133000.0,3800,4,2000,9,shela gurugram
177000.0,5400,4,1810,18,shela gurugram
231000.0,5600,4,2271,20,shela gurugram
130000.0,6549,3,1985,13,shela gurugram
144000.0,5200,3,1196,18,shela gurugram
271000.0,5625,4,2800,12,shela gurugram
423000.00000000006,6000,4,3829,16,shela gurugram
302000.0,6000,5,2772,21,shela gurugram
388000.0,5500,4,7065,5,shela gurugram
340000.0,7542,5,2479,4,shela gurugram
423000.00000000006,6000,4,3886,8,shela gurugram
423000.00000000006,6000,4,3829,9,shela gurugram
464000.0,6000,4,4259,10,shela gurugram
8700000.0,4839,3,968,5,shilaj gurugram
7900000.0,4489,3,980,6,shilaj gurugram
8500000.0,4857,3,980,8,shilaj gurugram
7100000.0,4150,3,1710,0,shilaj gurugram
7200000.0,4091,3,1056,8,shilaj gurugram
5350000.0,5038,2,743,0,shilaj gurugram
9500000.0,6209,3,918,5,shilaj gurugram
8400000.0,5490,3,1071,0,shilaj gurugram
7500000.0,5034,3,1043,0,shilaj gurugram
9000000.0,5000,3,1800,4,shilaj gurugram
8800000.0,8527,3,1500,5,shilaj gurugram
184000.0,5500,4,2093,5,shilaj gurugram
165000.0,4400,4,2000,3,shilaj gurugram
170000.0,4595,4,1800,4,shilaj gurugram
176000.0,4815,4,3655,5,shilaj gurugram
156000.0,4700,4,1826,9,shilaj gurugram
157000.0,4750,4,1810,5,shilaj gurugram
154000.0,4650,4,1826,8,shilaj gurugram
213000.0,5800,4,1950,14,shilaj gurugram
156000.0,6500,3,2400,3,shilaj gurugram
132000.0,4400,4,3000,7,shilaj gurugram
151000.0,4576,4,1850,5,shilaj gurugram
132000.0,4656,3,1300,4,shilaj gurugram
184000.0,5500,4,1842,8,shilaj gurugram
272000.0,6507,3,4180,5,shilaj gurugram
318000.0,6500,4,2842,6,shilaj gurugram
312000.0,7800,4,2200,11,shilaj gurugram
274000.0,6500,4,2330,4,shilaj gurugram
310000.0,8318,4,2608,0,shilaj gurugram
415000.00000000006,6587,6,6300,1,shilaj gurugram
327000.0,7100,4,2411,6,shilaj gurugram
381000.0,7776,4,2842,17,shilaj gurugram
273000.0,6502,4,2310,9,shilaj gurugram
325000.0,6910,4,2163,31,shilaj gurugram
301000.0,6500,4,2552,10,shilaj gurugram
382000.0,6702,4,3135,18,shilaj gurugram
297000.0,8250,4,2088,6,shilaj gurugram
399000.0,7000,4,5700,4,shilaj gurugram
399000.0,6500,4,3379,9,shilaj gurugram
380000.0,8461,5,3120,12,shilaj gurugram
267000.0,5500,4,2671,5,shilaj gurugram
315000.0,6300,4,5000,8,shilaj gurugram
295000.0,6500,4,2497,10,shilaj gurugram
300000.0,6500,4,4623,18,shilaj gurugram
381000.0,6700,4,3135,5,shilaj gurugram
310000.0,6500,4,2623,9,shilaj gurugram
274000.0,6500,4,2326,13,shilaj gurugram
300000.0,8152,4,2024,1,shilaj gurugram
300000.0,7626,4,3934,13,shilaj gurugram
462000.0,6601,5,3850,17,shilaj gurugram
455000.0,6900,4,3300,16,shilaj gurugram
450000.0,6500,5,3808,19,shilaj gurugram
464000.0,7000,4,3646,5,shilaj gurugram
464000.0,6500,5,3929,19,shilaj gurugram
464000.0,7000,4,3646,9,shilaj gurugram
457000.0,7237,4,6315,9,shilaj gurugram
4800000.0,4424,2,1085,9,"shilp ananta, shela gurugram"
4500000.0,4147,2,1085,9,"shilp ananta, shela gurugram"
4800000.0,4404,2,1090,8,"shilp ananta, shela gurugram"
4700000.0,4332,2,1085,6,"shilp ananta, shela gurugram"
5000000.0,4608,2,610,7,"shilp ananta, shela gurugram"
4800000.0,4424,2,610,5,"shilp ananta, shela gurugram"
4210000.0,3880,2,1085,6,"shilp ananta, shela gurugram"
4500000.0,4147,2,1085,6,"shilp ananta, shela gurugram"
5000000.0,4608,2,680,12,"shilp ananta, shela gurugram"
5000000.0,4608,2,1085,13,"shilp ananta, shela gurugram"
4800000.0,4424,2,1085,8,"shilp ananta, shela gurugram"
260000.0,7692,4,3380,0,"shilp paradise, bodakdev gurugram"
220000.00000000003,7500,4,2935,5,"shilp paradise, bodakdev gurugram"
221000.0,7557,4,2935,6,"shilp paradise, bodakdev gurugram"
276000.0,8166,4,3380,0,"shilp paradise, bodakdev gurugram"
265000.0,7840,4,1859,5,"shilp paradise, bodakdev gurugram"
282000.0,8343,4,3380,0,"shilp paradise, bodakdev gurugram"
284000.0,8402,4,3380,0,"shilp paradise, bodakdev gurugram"
286000.0,8462,4,3380,0,"shilp paradise, bodakdev gurugram"
268000.0,7929,4,1926,7,"shilp paradise, bodakdev gurugram"
288000.0,8521,4,3380,0,"shilp paradise, bodakdev gurugram"
264000.0,7811,4,3380,0,"shilp paradise, bodakdev gurugram"
262000.0,7751,4,3380,0,"shilp paradise, bodakdev gurugram"
266000.0,7870,4,3380,0,"shilp paradise, bodakdev gurugram"
268000.0,7929,4,3380,0,"shilp paradise, bodakdev gurugram"
270000.0,7988,4,3380,0,"shilp paradise, bodakdev gurugram"
272000.0,8047,4,3380,0,"shilp paradise, bodakdev gurugram"
274000.0,8107,4,3380,0,"shilp paradise, bodakdev gurugram"
278000.0,8225,4,3380,0,"shilp paradise, bodakdev gurugram"
263000.0,7800,4,1960,6,"shilp paradise, bodakdev gurugram"
280000.0,8284,4,3380,0,"shilp paradise, bodakdev gurugram"
9230000.0,4500,3,1128,8,"shilp residency, gota gurugram"
197000.0,5896,4,1751,0,"shilp residency, gota gurugram"
153000.0,4600,4,1830,7,"shilp residency, gota gurugram"
115000.0,4900,3,2360,8,"shilp residency, gota gurugram"
125000.0,5297,3,2360,0,"shilp residency, gota gurugram"
139000.0,5890,3,2360,0,"shilp residency, gota gurugram"
119000.0,5805,3,1070,0,"shilp residency, gota gurugram"
100000.0,4900,3,1070,4,"shilp residency, gota gurugram"
130000.0,4188,3,2400,9,"shilp residency, gota gurugram"
165000.0,4939,4,1837,3,"shilp residency, gota gurugram"
107000.0,4534,3,2360,0,"shilp residency, gota gurugram"
139000.0,5890,3,1226,0,"shilp residency, gota gurugram"
115000.0,4900,3,1345,3,"shilp residency, gota gurugram"
117000.0,5750,3,1224,5,"shilp residency, gota gurugram"
187000.0,5597,4,1837,11,"shilp residency, gota gurugram"
206000.0,4092,4,2785,0,"shilp residency, gota gurugram"
6900000.0,4570,3,1510,6,"shilp revanta, shela gurugram"
5700000.0,3775,3,1510,5,"shilp revanta, shela gurugram"
7200000.0,4645,3,1550,0,"shilp revanta, shela gurugram"
7500000.0,4967,3,1510,12,"shilp revanta, shela gurugram"
141000.0,4669,4,3020,8,"shilp revanta, shela gurugram"
270000.0,8252,4,1900,5,"shivalik avenue, bodakdev gurugram"
281000.0,8588,4,1904,5,"shivalik avenue, bodakdev gurugram"
275000.0,8405,4,1904,0,"shivalik avenue, bodakdev gurugram"
300000.0,9169,4,2600,4,"shivalik avenue, bodakdev gurugram"
300000.0,9169,4,1904,0,"shivalik avenue, bodakdev gurugram"
300000.0,9169,4,1880,2,"shivalik avenue, bodakdev gurugram"
300000.0,9061,4,1881,1,"shivalik avenue, bodakdev gurugram"
325000.0,9933,4,1850,4,"shivalik avenue, bodakdev gurugram"
300000.0,9169,4,1904,4,"shivalik avenue, bodakdev gurugram"
350000.0,8164,4,4287,10,"shivalik edge, ambli gurugram"
296000.0,6900,4,2362,7,"shivalik edge, ambli gurugram"
284000.0,6900,4,2270,5,"shivalik edge, ambli gurugram"
